passenger1Id,passenger2Id,numberOfFlightsTogether,from,to
2106,3122,3,2017-01-01,2017-01-31
490,3123,3,2017-01-01,2017-01-31
471,3145,3,2017-01-01,2017-01-31
679,763,3,2017-01-01,2017-01-31
2186,3414,3,2017-01-01,2017-01-31
292,3402,3,2017-01-01,2017-01-31
4311,4335,3,2017-01-01,2017-01-31
4327,4378,3,2017-01-01,2017-01-31
269,283,3,2017-01-01,2017-01-31
209,228,3,2017-01-01,2017-01-31
210,280,3,2017-01-01,2017-01-31
212,269,3,2017-01-01,2017-01-31
232,273,3,2017-01-01,2017-01-31
339,352,3,2017-01-01,2017-01-31
356,367,3,2017-01-01,2017-01-31
352,387,3,2017-01-01,2017-01-31
337,339,3,2017-01-01,2017-01-31
307,365,3,2017-01-01,2017-01-31
528,574,3,2017-01-01,2017-01-31
521,522,3,2017-01-01,2017-01-31
563,575,3,2017-01-01,2017-01-31
650,682,3,2017-01-01,2017-01-31
691,697,3,2017-01-01,2017-01-31
757,796,3,2017-01-01,2017-01-31
728,780,3,2017-01-01,2017-01-31
839,894,3,2017-01-01,2017-01-31
839,843,3,2017-01-01,2017-01-31
872,889,3,2017-01-01,2017-01-31
841,889,3,2017-01-01,2017-01-31
819,847,3,2017-01-01,2017-01-31
831,843,3,2017-01-01,2017-01-31
822,867,3,2017-01-01,2017-01-31
801,862,3,2017-01-01,2017-01-31
801,872,3,2017-01-01,2017-01-31
806,845,3,2017-01-01,2017-01-31
881,897,3,2017-01-01,2017-01-31
851,868,3,2017-01-01,2017-01-31
927,965,3,2017-01-01,2017-01-31
917,968,3,2017-01-01,2017-01-31
208,212,3,2017-01-01,2017-01-31
403,431,3,2017-01-01,2017-01-31
612,632,3,2017-01-01,2017-01-31
711,754,3,2017-01-01,2017-01-31
1033,1055,3,2017-01-01,2017-01-31
1030,1094,3,2017-01-01,2017-01-31
1362,1376,3,2017-01-01,2017-01-31
1424,1449,3,2017-01-01,2017-01-31
1488,1499,3,2017-01-01,2017-01-31
729,1002,3,2017-01-01,2017-01-31
341,759,3,2017-01-01,2017-01-31
328,795,3,2017-01-01,2017-01-31
726,1026,3,2017-01-01,2017-01-31
768,1021,3,2017-01-01,2017-01-31
766,1043,3,2017-01-01,2017-01-31
737,1029,3,2017-01-01,2017-01-31
707,1007,3,2017-01-01,2017-01-31
343,1008,3,2017-01-01,2017-01-31
1042,1223,3,2017-01-01,2017-01-31
1538,1553,3,2017-01-01,2017-01-31
1977,1988,3,2017-01-01,2017-01-31
1979,1996,3,2017-01-01,2017-01-31
1960,1975,3,2017-01-01,2017-01-31
1960,1977,3,2017-01-01,2017-01-31
1907,1962,3,2017-01-01,2017-01-31
1942,1964,3,2017-01-01,2017-01-31
1925,1986,3,2017-01-01,2017-01-31
1921,1989,3,2017-01-01,2017-01-31
1958,1970,3,2017-01-01,2017-01-31
1901,1974,3,2017-01-01,2017-01-31
1904,1936,3,2017-01-01,2017-01-31
1956,1992,3,2017-01-01,2017-01-31
1956,1958,3,2017-01-01,2017-01-31
1978,1991,3,2017-01-01,2017-01-31
1924,1996,3,2017-01-01,2017-01-31
1922,1961,3,2017-01-01,2017-01-31
1951,1997,3,2017-01-01,2017-01-31
1920,1978,3,2017-01-01,2017-01-31
1916,1953,3,2017-01-01,2017-01-31
1906,1929,3,2017-01-01,2017-01-31
1931,1987,3,2017-01-01,2017-01-31
1945,1956,3,2017-01-01,2017-01-31
1915,1922,3,2017-01-01,2017-01-31
1957,1980,3,2017-01-01,2017-01-31
1957,1960,3,2017-01-01,2017-01-31
1918,1992,3,2017-01-01,2017-01-31
1939,1999,3,2017-01-01,2017-01-31
1917,1982,3,2017-01-01,2017-01-31
1913,1969,3,2017-01-01,2017-01-31
2117,2171,3,2017-01-01,2017-01-31
2121,2132,3,2017-01-01,2017-01-31
2170,2196,3,2017-01-01,2017-01-31
2227,2292,3,2017-01-01,2017-01-31
2210,2227,3,2017-01-01,2017-01-31
2204,2278,3,2017-01-01,2017-01-31
2215,2292,3,2017-01-01,2017-01-31
2221,2241,3,2017-01-01,2017-01-31
2256,2286,3,2017-01-01,2017-01-31
2239,2288,3,2017-01-01,2017-01-31
2264,2281,3,2017-01-01,2017-01-31
2264,2293,3,2017-01-01,2017-01-31
2212,2241,3,2017-01-01,2017-01-31
2212,2261,3,2017-01-01,2017-01-31
2207,2290,3,2017-01-01,2017-01-31
2417,2467,3,2017-01-01,2017-01-31
2406,2498,3,2017-01-01,2017-01-31
2406,2460,3,2017-01-01,2017-01-31
2443,2454,3,2017-01-01,2017-01-31
2425,2496,3,2017-01-01,2017-01-31
2451,2459,3,2017-01-01,2017-01-31
2538,2568,3,2017-01-01,2017-01-31
2534,2560,3,2017-01-01,2017-01-31
2503,2528,3,2017-01-01,2017-01-31
2522,2546,3,2017-01-01,2017-01-31
2648,2656,3,2017-01-01,2017-01-31
3046,3076,3,2017-01-01,2017-01-31
459,1602,3,2017-01-01,2017-01-31
3125,3128,3,2017-01-01,2017-01-31
3108,3113,3,2017-01-01,2017-01-31
3132,3175,3,2017-01-01,2017-01-31
210,698,3,2017-01-01,2017-01-31
204,665,3,2017-01-01,2017-01-31
231,3152,3,2017-01-01,2017-01-31
724,3447,3,2017-01-01,2017-01-31
374,3414,3,2017-01-01,2017-01-31
4033,4094,3,2017-01-01,2017-01-31
247,649,3,2017-01-01,2017-01-31
641,2153,3,2017-01-01,2017-01-31
649,2183,3,2017-01-01,2017-01-31
650,2510,3,2017-01-01,2017-01-31
610,2531,3,2017-01-01,2017-01-31
490,2600,3,2017-01-01,2017-01-31
2600,3123,3,2017-01-01,2017-01-31
275,490,3,2017-01-01,2017-01-31
2822,3063,3,2017-01-01,2017-01-31
244,763,3,2017-01-01,2017-01-31
221,751,3,2017-01-01,2017-01-31
272,3483,3,2017-01-01,2017-01-31
3159,3491,3,2017-01-01,2017-01-31
2186,3440,3,2017-01-01,2017-01-31
3114,3440,3,2017-01-01,2017-01-31
4347,4381,3,2017-01-01,2017-01-31
4307,4398,3,2017-01-01,2017-01-31
4374,4397,3,2017-01-01,2017-01-31
4327,4365,3,2017-01-01,2017-01-31
135,195,3,2017-01-01,2017-01-31
226,269,3,2017-01-01,2017-01-31
231,274,3,2017-01-01,2017-01-31
352,365,3,2017-01-01,2017-01-31
387,390,3,2017-01-01,2017-01-31
568,578,3,2017-01-01,2017-01-31
556,570,3,2017-01-01,2017-01-31
508,550,3,2017-01-01,2017-01-31
657,688,3,2017-01-01,2017-01-31
652,697,3,2017-01-01,2017-01-31
664,689,3,2017-01-01,2017-01-31
648,666,3,2017-01-01,2017-01-31
622,638,3,2017-01-01,2017-01-31
765,794,3,2017-01-01,2017-01-31
722,800,3,2017-01-01,2017-01-31
753,796,3,2017-01-01,2017-01-31
754,769,3,2017-01-01,2017-01-31
754,784,3,2017-01-01,2017-01-31
865,889,3,2017-01-01,2017-01-31
831,889,3,2017-01-01,2017-01-31
843,889,3,2017-01-01,2017-01-31
806,888,3,2017-01-01,2017-01-31
845,878,3,2017-01-01,2017-01-31
223,230,3,2017-01-01,2017-01-31
508,525,3,2017-01-01,2017-01-31
725,798,3,2017-01-01,2017-01-31
1088,1090,3,2017-01-01,2017-01-31
1078,1081,3,2017-01-01,2017-01-31
1003,1099,3,2017-01-01,2017-01-31
1033,1052,3,2017-01-01,2017-01-31
1008,1060,3,2017-01-01,2017-01-31
1224,1234,3,2017-01-01,2017-01-31
1303,1362,3,2017-01-01,2017-01-31
1449,1472,3,2017-01-01,2017-01-31
385,731,3,2017-01-01,2017-01-31
729,1043,3,2017-01-01,2017-01-31
729,1025,3,2017-01-01,2017-01-31
364,743,3,2017-01-01,2017-01-31
778,1073,3,2017-01-01,2017-01-31
309,766,3,2017-01-01,2017-01-31
381,704,3,2017-01-01,2017-01-31
760,1043,3,2017-01-01,2017-01-31
707,1043,3,2017-01-01,2017-01-31
1538,1576,3,2017-01-01,2017-01-31
1561,1589,3,2017-01-01,2017-01-31
1503,1504,3,2017-01-01,2017-01-31
1907,1952,3,2017-01-01,2017-01-31
1910,1950,3,2017-01-01,2017-01-31
1901,1915,3,2017-01-01,2017-01-31
1904,2000,3,2017-01-01,2017-01-31
1952,1976,3,2017-01-01,2017-01-31
1952,1971,3,2017-01-01,2017-01-31
1950,1952,3,2017-01-01,2017-01-31
1931,1993,3,2017-01-01,2017-01-31
1947,1969,3,2017-01-01,2017-01-31
1947,1956,3,2017-01-01,2017-01-31
1919,1976,3,2017-01-01,2017-01-31
1919,1961,3,2017-01-01,2017-01-31
1971,1985,3,2017-01-01,2017-01-31
1940,1956,3,2017-01-01,2017-01-31
1940,1966,3,2017-01-01,2017-01-31
1918,1965,3,2017-01-01,2017-01-31
1911,1996,3,2017-01-01,2017-01-31
1934,1962,3,2017-01-01,2017-01-31
1933,1967,3,2017-01-01,2017-01-31
1923,1988,3,2017-01-01,2017-01-31
1913,1938,3,2017-01-01,2017-01-31
1913,1922,3,2017-01-01,2017-01-31
1913,1981,3,2017-01-01,2017-01-31
1908,1993,3,2017-01-01,2017-01-31
1902,1947,3,2017-01-01,2017-01-31
1948,1976,3,2017-01-01,2017-01-31
2123,2151,3,2017-01-01,2017-01-31
2149,2156,3,2017-01-01,2017-01-31
2106,2125,3,2017-01-01,2017-01-31
2138,2170,3,2017-01-01,2017-01-31
2227,2269,3,2017-01-01,2017-01-31
2248,2270,3,2017-01-01,2017-01-31
2247,2272,3,2017-01-01,2017-01-31
2209,2227,3,2017-01-01,2017-01-31
2202,2246,3,2017-01-01,2017-01-31
2202,2244,3,2017-01-01,2017-01-31
2236,2254,3,2017-01-01,2017-01-31
2236,2249,3,2017-01-01,2017-01-31
2236,2263,3,2017-01-01,2017-01-31
2204,2233,3,2017-01-01,2017-01-31
2204,2220,3,2017-01-01,2017-01-31
2218,2265,3,2017-01-01,2017-01-31
2286,2289,3,2017-01-01,2017-01-31
2288,2300,3,2017-01-01,2017-01-31
2245,2285,3,2017-01-01,2017-01-31
2229,2256,3,2017-01-01,2017-01-31
2492,2496,3,2017-01-01,2017-01-31
2443,2450,3,2017-01-01,2017-01-31
2441,2467,3,2017-01-01,2017-01-31
2563,2571,3,2017-01-01,2017-01-31
2551,2575,3,2017-01-01,2017-01-31
2503,2560,3,2017-01-01,2017-01-31
2624,2685,3,2017-01-01,2017-01-31
2833,2868,3,2017-01-01,2017-01-31
3015,3093,3,2017-01-01,2017-01-31
3075,3077,3,2017-01-01,2017-01-31
3101,3132,3,2017-01-01,2017-01-31
3153,3189,3,2017-01-01,2017-01-31
3107,3132,3,2017-01-01,2017-01-31
3128,3164,3,2017-01-01,2017-01-31
3112,3184,3,2017-01-01,2017-01-31
3117,3152,3,2017-01-01,2017-01-31
3105,3197,3,2017-01-01,2017-01-31
605,3186,3,2017-01-01,2017-01-31
1053,3446,3,2017-01-01,2017-01-31
3930,3940,3,2017-01-01,2017-01-31
4041,4049,3,2017-01-01,2017-01-31
4041,4082,3,2017-01-01,2017-01-31
4023,4045,3,2017-01-01,2017-01-31
2178,3172,3,2017-01-01,2017-01-31
650,2586,3,2017-01-01,2017-01-31
205,2531,3,2017-01-01,2017-01-31
2830,3063,3,2017-01-01,2017-01-31
244,3477,3,2017-01-01,2017-01-31
289,3475,3,2017-01-01,2017-01-31
760,2197,3,2017-01-01,2017-01-31
746,3167,3,2017-01-01,2017-01-31
2175,3405,3,2017-01-01,2017-01-31
4325,4356,3,2017-01-01,2017-01-31
4304,4366,3,2017-01-01,2017-01-31
4308,4313,3,2017-01-01,2017-01-31
4308,4393,3,2017-01-01,2017-01-31
211,234,3,2017-01-01,2017-01-31
211,264,3,2017-01-01,2017-01-31
274,283,3,2017-01-01,2017-01-31
372,383,3,2017-01-01,2017-01-31
339,346,3,2017-01-01,2017-01-31
521,537,3,2017-01-01,2017-01-31
604,650,3,2017-01-01,2017-01-31
769,787,3,2017-01-01,2017-01-31
756,783,3,2017-01-01,2017-01-31
872,899,3,2017-01-01,2017-01-31
833,897,3,2017-01-01,2017-01-31
870,874,3,2017-01-01,2017-01-31
843,895,3,2017-01-01,2017-01-31
916,927,3,2017-01-01,2017-01-31
204,205,3,2017-01-01,2017-01-31
312,390,3,2017-01-01,2017-01-31
622,695,3,2017-01-01,2017-01-31
711,753,3,2017-01-01,2017-01-31
1018,1080,3,2017-01-01,2017-01-31
386,1256,3,2017-01-01,2017-01-31
1468,1486,3,2017-01-01,2017-01-31
382,730,3,2017-01-01,2017-01-31
374,793,3,2017-01-01,2017-01-31
752,1051,3,2017-01-01,2017-01-31
793,1057,3,2017-01-01,2017-01-31
773,1021,3,2017-01-01,2017-01-31
381,737,3,2017-01-01,2017-01-31
795,1002,3,2017-01-01,2017-01-31
305,746,3,2017-01-01,2017-01-31
737,1023,3,2017-01-01,2017-01-31
1024,1236,3,2017-01-01,2017-01-31
1539,1569,3,2017-01-01,2017-01-31
1925,1955,3,2017-01-01,2017-01-31
1921,1922,3,2017-01-01,2017-01-31
1901,1954,3,2017-01-01,2017-01-31
1964,1967,3,2017-01-01,2017-01-31
1970,1972,3,2017-01-01,2017-01-31
1904,1958,3,2017-01-01,2017-01-31
1930,1971,3,2017-01-01,2017-01-31
1986,1999,3,2017-01-01,2017-01-31
1968,2000,3,2017-01-01,2017-01-31
1920,1925,3,2017-01-01,2017-01-31
1928,1993,3,2017-01-01,2017-01-31
1916,1992,3,2017-01-01,2017-01-31
1916,1961,3,2017-01-01,2017-01-31
1946,1987,3,2017-01-01,2017-01-31
1963,1978,3,2017-01-01,2017-01-31
1971,1993,3,2017-01-01,2017-01-31
1945,1994,3,2017-01-01,2017-01-31
1945,1952,3,2017-01-01,2017-01-31
1918,1994,3,2017-01-01,2017-01-31
1980,1987,3,2017-01-01,2017-01-31
1941,1968,3,2017-01-01,2017-01-31
1939,1943,3,2017-01-01,2017-01-31
1939,1953,3,2017-01-01,2017-01-31
1917,1991,3,2017-01-01,2017-01-31
2101,2184,3,2017-01-01,2017-01-31
2101,2143,3,2017-01-01,2017-01-31
2108,2171,3,2017-01-01,2017-01-31
2164,2177,3,2017-01-01,2017-01-31
2138,2177,3,2017-01-01,2017-01-31
2253,2294,3,2017-01-01,2017-01-31
2247,2279,3,2017-01-01,2017-01-31
2209,2294,3,2017-01-01,2017-01-31
2228,2244,3,2017-01-01,2017-01-31
2228,2298,3,2017-01-01,2017-01-31
2242,2285,3,2017-01-01,2017-01-31
2285,2298,3,2017-01-01,2017-01-31
2283,2285,3,2017-01-01,2017-01-31
2269,2275,3,2017-01-01,2017-01-31
2221,2254,3,2017-01-01,2017-01-31
2239,2291,3,2017-01-01,2017-01-31
2203,2215,3,2017-01-01,2017-01-31
2267,2271,3,2017-01-01,2017-01-31
2245,2265,3,2017-01-01,2017-01-31
2254,2273,3,2017-01-01,2017-01-31
2303,2308,3,2017-01-01,2017-01-31
2308,2334,3,2017-01-01,2017-01-31
2417,2498,3,2017-01-01,2017-01-31
2459,2467,3,2017-01-01,2017-01-31
2407,2438,3,2017-01-01,2017-01-31
2410,2438,3,2017-01-01,2017-01-31
2441,2443,3,2017-01-01,2017-01-31
2404,2427,3,2017-01-01,2017-01-31
2412,2454,3,2017-01-01,2017-01-31
2430,2443,3,2017-01-01,2017-01-31
2528,2573,3,2017-01-01,2017-01-31
2525,2576,3,2017-01-01,2017-01-31
2546,2560,3,2017-01-01,2017-01-31
2624,2673,3,2017-01-01,2017-01-31
2960,2962,3,2017-01-01,2017-01-31
3065,3078,3,2017-01-01,2017-01-31
3141,3165,3,2017-01-01,2017-01-31
3116,3137,3,2017-01-01,2017-01-31
638,3171,3,2017-01-01,2017-01-31
243,3137,3,2017-01-01,2017-01-31
625,3152,3,2017-01-01,2017-01-31
1014,2697,3,2017-01-01,2017-01-31
760,3411,3,2017-01-01,2017-01-31
763,3439,3,2017-01-01,2017-01-31
3914,3974,3,2017-01-01,2017-01-31
4023,4068,3,2017-01-01,2017-01-31
4020,4059,3,2017-01-01,2017-01-31
4028,4073,3,2017-01-01,2017-01-31
244,628,3,2017-01-01,2017-01-31
263,2105,3,2017-01-01,2017-01-31
2106,3188,3,2017-01-01,2017-01-31
430,2391,3,2017-01-01,2017-01-31
2152,3421,3,2017-01-01,2017-01-31
772,3182,3,2017-01-01,2017-01-31
218,1095,3,2017-01-01,2017-01-31
218,746,3,2017-01-01,2017-01-31
286,3413,3,2017-01-01,2017-01-31
1001,3167,3,2017-01-01,2017-01-31
716,2153,3,2017-01-01,2017-01-31
263,3410,3,2017-01-01,2017-01-31
364,3122,3,2017-01-01,2017-01-31
2186,3483,3,2017-01-01,2017-01-31
292,3477,3,2017-01-01,2017-01-31
292,724,3,2017-01-01,2017-01-31
3151,3490,3,2017-01-01,2017-01-31
4335,4338,3,2017-01-01,2017-01-31
4316,4361,3,2017-01-01,2017-01-31
4314,4381,3,2017-01-01,2017-01-31
4308,4378,3,2017-01-01,2017-01-31
4369,4375,3,2017-01-01,2017-01-31
321,333,3,2017-01-01,2017-01-31
515,585,3,2017-01-01,2017-01-31
522,595,3,2017-01-01,2017-01-31
620,697,3,2017-01-01,2017-01-31
742,780,3,2017-01-01,2017-01-31
748,784,3,2017-01-01,2017-01-31
725,776,3,2017-01-01,2017-01-31
841,884,3,2017-01-01,2017-01-31
843,852,3,2017-01-01,2017-01-31
843,870,3,2017-01-01,2017-01-31
806,884,3,2017-01-01,2017-01-31
804,868,3,2017-01-01,2017-01-31
881,891,3,2017-01-01,2017-01-31
823,878,3,2017-01-01,2017-01-31
927,960,3,2017-01-01,2017-01-31
208,283,3,2017-01-01,2017-01-31
710,754,3,2017-01-01,2017-01-31
823,845,3,2017-01-01,2017-01-31
1009,1063,3,2017-01-01,2017-01-31
1009,1042,3,2017-01-01,2017-01-31
1010,1094,3,2017-01-01,2017-01-31
1206,1288,3,2017-01-01,2017-01-31
1208,1248,3,2017-01-01,2017-01-31
1239,1250,3,2017-01-01,2017-01-31
1307,1388,3,2017-01-01,2017-01-31
378,737,3,2017-01-01,2017-01-31
374,758,3,2017-01-01,2017-01-31
368,749,3,2017-01-01,2017-01-31
368,729,3,2017-01-01,2017-01-31
703,1025,3,2017-01-01,2017-01-31
739,1045,3,2017-01-01,2017-01-31
376,703,3,2017-01-01,2017-01-31
330,747,3,2017-01-01,2017-01-31
340,1022,3,2017-01-01,2017-01-31
1504,1581,3,2017-01-01,2017-01-31
1537,1576,3,2017-01-01,2017-01-31
1537,1581,3,2017-01-01,2017-01-31
1655,1696,3,2017-01-01,2017-01-31
1961,1983,3,2017-01-01,2017-01-31
1949,1997,3,2017-01-01,2017-01-31
1907,1961,3,2017-01-01,2017-01-31
1925,1930,3,2017-01-01,2017-01-31
1967,1986,3,2017-01-01,2017-01-31
1967,1983,3,2017-01-01,2017-01-31
1982,1993,3,2017-01-01,2017-01-31
1959,2000,3,2017-01-01,2017-01-31
1956,1959,3,2017-01-01,2017-01-31
1927,1953,3,2017-01-01,2017-01-31
1922,1970,3,2017-01-01,2017-01-31
1920,1964,3,2017-01-01,2017-01-31
1920,1983,3,2017-01-01,2017-01-31
1937,1980,3,2017-01-01,2017-01-31
1916,1974,3,2017-01-01,2017-01-31
1919,1982,3,2017-01-01,2017-01-31
1940,1999,3,2017-01-01,2017-01-31
1918,1928,3,2017-01-01,2017-01-31
1911,1991,3,2017-01-01,2017-01-31
1941,1993,3,2017-01-01,2017-01-31
1965,1974,3,2017-01-01,2017-01-31
1923,1959,3,2017-01-01,2017-01-31
1994,1997,3,2017-01-01,2017-01-31
1903,1905,3,2017-01-01,2017-01-31
1902,1940,3,2017-01-01,2017-01-31
2102,2121,3,2017-01-01,2017-01-31
2133,2143,3,2017-01-01,2017-01-31
2118,2175,3,2017-01-01,2017-01-31
2104,2147,3,2017-01-01,2017-01-31
2170,2200,3,2017-01-01,2017-01-31
2280,2292,3,2017-01-01,2017-01-31
2223,2279,3,2017-01-01,2017-01-31
2261,2268,3,2017-01-01,2017-01-31
2261,2263,3,2017-01-01,2017-01-31
2251,2275,3,2017-01-01,2017-01-31
2262,2287,3,2017-01-01,2017-01-31
2212,2281,3,2017-01-01,2017-01-31
2281,2282,3,2017-01-01,2017-01-31
2244,2258,3,2017-01-01,2017-01-31
2219,2275,3,2017-01-01,2017-01-31
2229,2244,3,2017-01-01,2017-01-31
2306,2335,3,2017-01-01,2017-01-31
2417,2492,3,2017-01-01,2017-01-31
2437,2467,3,2017-01-01,2017-01-31
2413,2427,3,2017-01-01,2017-01-31
2462,2496,3,2017-01-01,2017-01-31
2429,2450,3,2017-01-01,2017-01-31
2430,2462,3,2017-01-01,2017-01-31
2571,2573,3,2017-01-01,2017-01-31
3039,3089,3,2017-01-01,2017-01-31
398,1635,3,2017-01-01,2017-01-31
3164,3170,3,2017-01-01,2017-01-31
3107,3120,3,2017-01-01,2017-01-31
3177,3189,3,2017-01-01,2017-01-31
3146,3178,3,2017-01-01,2017-01-31
638,3173,3,2017-01-01,2017-01-31
243,3112,3,2017-01-01,2017-01-31
299,3178,3,2017-01-01,2017-01-31
205,3109,3,2017-01-01,2017-01-31
271,3173,3,2017-01-01,2017-01-31
248,3112,3,2017-01-01,2017-01-31
229,3171,3,2017-01-01,2017-01-31
601,3192,3,2017-01-01,2017-01-31
1287,2674,3,2017-01-01,2017-01-31
759,3447,3,2017-01-01,2017-01-31
3916,3940,3,2017-01-01,2017-01-31
3955,3978,3,2017-01-01,2017-01-31
3966,3978,3,2017-01-01,2017-01-31
4033,4073,3,2017-01-01,2017-01-31
4098,4100,3,2017-01-01,2017-01-31
690,3172,3,2017-01-01,2017-01-31
218,641,3,2017-01-01,2017-01-31
215,2545,3,2017-01-01,2017-01-31
1300,2521,3,2017-01-01,2017-01-31
684,2560,3,2017-01-01,2017-01-31
490,650,3,2017-01-01,2017-01-31
1693,2576,3,2017-01-01,2017-01-31
425,682,3,2017-01-01,2017-01-31
398,2822,3,2017-01-01,2017-01-31
603,1023,3,2017-01-01,2017-01-31
3198,3405,3,2017-01-01,2017-01-31
3182,3414,3,2017-01-01,2017-01-31
289,3421,3,2017-01-01,2017-01-31
289,3402,3,2017-01-01,2017-01-31
751,3188,3,2017-01-01,2017-01-31
2183,3414,3,2017-01-01,2017-01-31
295,701,3,2017-01-01,2017-01-31
4304,4368,3,2017-01-01,2017-01-31
4348,4393,3,2017-01-01,2017-01-31
4314,4347,3,2017-01-01,2017-01-31
4320,4379,3,2017-01-01,2017-01-31
229,273,3,2017-01-01,2017-01-31
201,216,3,2017-01-01,2017-01-31
211,269,3,2017-01-01,2017-01-31
365,393,3,2017-01-01,2017-01-31
347,352,3,2017-01-01,2017-01-31
339,390,3,2017-01-01,2017-01-31
339,356,3,2017-01-01,2017-01-31
326,346,3,2017-01-01,2017-01-31
356,371,3,2017-01-01,2017-01-31
544,574,3,2017-01-01,2017-01-31
523,575,3,2017-01-01,2017-01-31
680,688,3,2017-01-01,2017-01-31
714,741,3,2017-01-01,2017-01-31
715,796,3,2017-01-01,2017-01-31
745,776,3,2017-01-01,2017-01-31
780,788,3,2017-01-01,2017-01-31
794,798,3,2017-01-01,2017-01-31
717,736,3,2017-01-01,2017-01-31
717,770,3,2017-01-01,2017-01-31
831,865,3,2017-01-01,2017-01-31
870,891,3,2017-01-01,2017-01-31
811,832,3,2017-01-01,2017-01-31
927,986,3,2017-01-01,2017-01-31
968,969,3,2017-01-01,2017-01-31
1019,1020,3,2017-01-01,2017-01-31
432,438,3,2017-01-01,2017-01-31
507,508,3,2017-01-01,2017-01-31
838,859,3,2017-01-01,2017-01-31
1006,1061,3,2017-01-01,2017-01-31
1215,1235,3,2017-01-01,2017-01-31
1269,1276,3,2017-01-01,2017-01-31
1356,1368,3,2017-01-01,2017-01-31
1378,1388,3,2017-01-01,2017-01-31
1468,1472,3,2017-01-01,2017-01-31
382,712,3,2017-01-01,2017-01-31
368,758,3,2017-01-01,2017-01-31
734,1056,3,2017-01-01,2017-01-31
309,791,3,2017-01-01,2017-01-31
309,785,3,2017-01-01,2017-01-31
313,755,3,2017-01-01,2017-01-31
395,793,3,2017-01-01,2017-01-31
376,791,3,2017-01-01,2017-01-31
727,1031,3,2017-01-01,2017-01-31
1561,1599,3,2017-01-01,2017-01-31
1961,2000,3,2017-01-01,2017-01-31
1925,1994,3,2017-01-01,2017-01-31
1958,1994,3,2017-01-01,2017-01-31
1914,1978,3,2017-01-01,2017-01-31
1901,1956,3,2017-01-01,2017-01-31
1912,1984,3,2017-01-01,2017-01-31
1966,1976,3,2017-01-01,2017-01-31
1929,2000,3,2017-01-01,2017-01-31
1959,1976,3,2017-01-01,2017-01-31
1930,1932,3,2017-01-01,2017-01-31
1956,1989,3,2017-01-01,2017-01-31
1916,1937,3,2017-01-01,2017-01-31
1906,1995,3,2017-01-01,2017-01-31
1946,1996,3,2017-01-01,2017-01-31
1947,1950,3,2017-01-01,2017-01-31
1953,1965,3,2017-01-01,2017-01-31
1915,1920,3,2017-01-01,2017-01-31
1918,1920,3,2017-01-01,2017-01-31
1918,1970,3,2017-01-01,2017-01-31
1941,1986,3,2017-01-01,2017-01-31
1926,1972,3,2017-01-01,2017-01-31
1913,1963,3,2017-01-01,2017-01-31
1932,1970,3,2017-01-01,2017-01-31
1932,1991,3,2017-01-01,2017-01-31
1908,1963,3,2017-01-01,2017-01-31
2101,2180,3,2017-01-01,2017-01-31
2150,2170,3,2017-01-01,2017-01-31
2112,2193,3,2017-01-01,2017-01-31
2112,2152,3,2017-01-01,2017-01-31
2147,2186,3,2017-01-01,2017-01-31
2210,2278,3,2017-01-01,2017-01-31
2210,2269,3,2017-01-01,2017-01-31
2273,2290,3,2017-01-01,2017-01-31
2261,2267,3,2017-01-01,2017-01-31
2251,2283,3,2017-01-01,2017-01-31
2202,2204,3,2017-01-01,2017-01-31
2233,2248,3,2017-01-01,2017-01-31
2211,2250,3,2017-01-01,2017-01-31
2225,2235,3,2017-01-01,2017-01-31
2222,2236,3,2017-01-01,2017-01-31
2203,2234,3,2017-01-01,2017-01-31
2241,2300,3,2017-01-01,2017-01-31
2243,2270,3,2017-01-01,2017-01-31
2219,2250,3,2017-01-01,2017-01-31
2452,2492,3,2017-01-01,2017-01-31
2407,2469,3,2017-01-01,2017-01-31
2545,2595,3,2017-01-01,2017-01-31
2813,2887,3,2017-01-01,2017-01-31
3011,3077,3,2017-01-01,2017-01-31
3063,3087,3,2017-01-01,2017-01-31
3123,3175,3,2017-01-01,2017-01-31
3149,3191,3,2017-01-01,2017-01-31
3141,3157,3,2017-01-01,2017-01-31
210,3192,3,2017-01-01,2017-01-31
275,645,3,2017-01-01,2017-01-31
212,3109,3,2017-01-01,2017-01-31
1561,2655,3,2017-01-01,2017-01-31
1287,1506,3,2017-01-01,2017-01-31
772,3439,3,2017-01-01,2017-01-31
3941,3966,3,2017-01-01,2017-01-31
2105,3155,3,2017-01-01,2017-01-31
244,3155,3,2017-01-01,2017-01-31
602,3151,3,2017-01-01,2017-01-31
212,2527,3,2017-01-01,2017-01-31
2527,3192,3,2017-01-01,2017-01-31
1639,3145,3,2017-01-01,2017-01-31
3182,3444,3,2017-01-01,2017-01-31
609,3471,3,2017-01-01,2017-01-31
2183,3475,3,2017-01-01,2017-01-31
4325,4338,3,2017-01-01,2017-01-31
4318,4396,3,2017-01-01,2017-01-31
4350,4397,3,2017-01-01,2017-01-31
4302,4372,3,2017-01-01,2017-01-31
4359,4362,3,2017-01-01,2017-01-31
4355,4375,3,2017-01-01,2017-01-31
4365,4386,3,2017-01-01,2017-01-31
4366,4378,3,2017-01-01,2017-01-31
172,187,3,2017-01-01,2017-01-31
310,370,3,2017-01-01,2017-01-31
323,356,3,2017-01-01,2017-01-31
320,371,3,2017-01-01,2017-01-31
335,346,3,2017-01-01,2017-01-31
322,342,3,2017-01-01,2017-01-31
